o1
0: down, val: 0.08919453764736905
1: down, val: 0.1260685997250882
2: down, val: 0.18986171651459094
3: down, val: 0.2046136975046601
4: down, val: 0.18454730665465124
5: left, val: 0.16604028124339418
6: down, val: 0.1621983963022642
7: down, val: 0.21659202480696746
8: left, val: 0.16748205362670285
9: down, val: 0.14784565809201433
10: down, val: 0.1277685680697503
11: down, val: 0.20991645226692277
12: down, val: 0.23398990581770407
13: down, val: 0.22765243827618625
14: right, val: 0.2775428347244154
15: down, val: 0.3088498355160886
16: left, val: 0.27367924921342235
17: left, val: 0.24271413506134207
18: left, val: 0.19075437709342888
19: left, val: 0.17111674910064748
20: right, val: 0.20975856907110707
21: down, val: 0.2332561889283486
22: down, val: 0.2614014633034367
23: down, val: 0.2538522714570742
24: down, val: 0.22830746595515705
25: down, val: 0.3492781476141761
26: left, val: 0.2971453890421646
27: left, val: 0.2569517967335242
28: left, val: 0.2167252138555001
29: down, val: 0.1884523711878304
30: right, val: 0.23337471089910372
31: right, val: 0.2593065455650896
32: down, val: 0.2905444116854823
33: down, val: 0.2820596976539919
34: down, val: 0.38719677379061346
35: down, val: 0.45519182301994926
36: right, val: 0.24075257697565589
37: down, val: 0.2684224952382659
38: left, val: 0.1709966169120223
39: down, val: 0.2093965355047102
40: down, val: 0.2617345705406744
41: right, val: 0.3093846877421126
42: right, val: 0.3446904022291366
43: right, val: 0.3951311951139204
44: right, val: 0.44103985441417265
45: down, val: 0.5098282702703192
46: down, val: 0.5740673882813675
47: down, val: 0.2982481018008948
48: down, val: 0.472350598787562
49: left, val: 0.4143651366898286
50: right, val: 0.2913609314009421
51: right, val: 0.3243837776917115
52: right, val: 0.36955930058208264
53: right, val: 0.4515854966411078
54: right, val: 0.5059291697340347
55: down, val: 0.5665987672740517
56: down, val: 0.6379655508020671
57: down, val: 0.5793844647066076
58: down, val: 0.5255347522418282
59: left, val: 0.45706787394944337
60: right, val: 0.3167501804722867
61: right, val: 0.352686559913734
62: down, val: 0.4094029400477579
63: down, val: 0.5590600055919426
64: down, val: 0.5074347049116809
65: down, val: 0.712631722035121
66: down, val: 0.7912945269942938
67: left, val: 0.6437606761158737
68: down, val: 0.5839423580068505
69: left, val: 0.5245551564254113
70: right, val: 0.35999756978007996
71: right, val: 0.4032413966939193
72: right, val: 0.563186958026146
73: right, val: 0.6273546461508648
74: right, val: 0.7040799147065923
75: down, val: 0.7978700687218265
76: down, val: 0.8843950551151515
77: down, val: 0.7985141979414481
78: left, val: 0.7140591913243117
79: left, val: 0.5840443840313914
80: right, val: 0.32993682166153937
81: right, val: 0.3666299986283071
82: right, val: 0.504839189261973
83: right, val: 0.5669134233170273
84: right, val: 0.8361699063786064
85: down, val: 0.9571951889604016
86: down, val: 1.082112301
87: down, val: 0.8920659069182015
88: down, val: 0.7210528146755701
89: left, val: 0.6472097682061667
90: right, val: 0.3040211805320378
91: right, val: 0.33782549718324173
92: right, val: 0.47513232742925454
93: right, val: 0.528263200699162
94: right, val: 0.5880469397942824
95: right, val: 1.082112301
97: left, val: 1.082112301
98: left, val: 0.8878315919356032
99: left, val: 0.788325584052997

