o1
0: down, val: 0.07595069251221229
1: down, val: 0.08283723550771965
2: down, val: 0.13711132478894966
3: right, val: 0.10472335600568204
4: down, val: 0.12333913906844231
5: down, val: 0.39547424050952235
6: down, val: 0.4386903136836033
7: left, val: 0.38264476141652276
8: down, val: 0.24847977187511397
9: down, val: 0.28665849151775824
10: right, val: 0.08581748072518665
11: down, val: 0.1838817197577023
12: down, val: 0.15790424200862413
13: right, val: 0.10195874633756793
14: right, val: 0.38886408764269165
15: down, val: 0.4399231438614301
16: down, val: 0.5261702672504307
17: right, val: 0.2449315975804434
18: down, val: 0.2808669135911955
19: down, val: 0.31899778471901963
20: down, val: 0.1376165024264371
21: down, val: 0.2045656540440848
22: right, val: 0.1853400448919863
23: down, val: 0.20595373599631692
24: down, val: 0.15269473089953986
25: right, val: 0.5420281595461928
26: right, val: 0.6432568149945124
27: down, val: 0.7162280860968171
28: down, val: 0.4019992927881604
29: down, val: 0.45357594738502016
30: right, val: 0.21951474738628268
31: down, val: 0.24443620260118817
32: right, val: 0.19707944310822723
33: down, val: 0.22883784397785084
34: right, val: 0.500199980977083
35: down, val: 0.5832820384863215
36: left, val: 0.13775017689688465
37: down, val: 0.8997197483785013
38: left, val: 0.7853679878480829
39: down, val: 0.5051677574417438
40: right, val: 0.23955423398048153
41: down, val: 0.2723935646971706
42: down, val: 0.3464707113605159
43: right, val: 0.38148904809145356
44: right, val: 0.6031154550906753
45: right, val: 0.6810570368172171
46: right, val: 0.9002906925811138
47: down, val: 1.0003970947266132
48: left, val: 0.8411282174999257
49: down, val: 0.7683123779307928
50: right, val: 0.2908327769205729
51: right, val: 0.3433295090468606
52: down, val: 0.46059341318690106
53: down, val: 0.5147304098485326
54: right, val: 0.5932380679445076
55: down, val: 0.8709102856939737
56: right, val: 0.9780944840409828
57: down, val: 1.1130352116352595
58: down, val: 1.0021585515012887
59: down, val: 0.8539374640278826
60: down, val: 0.19429607329432952
61: right, val: 0.45010621479275115
62: down, val: 0.5310124749433724
63: right, val: 0.5768577225606158
64: right, val: 0.6410831835391904
65: right, val: 0.9900426329595278
66: right, val: 1.1002857406423319
67: down, val: 1.23751096381
68: left, val: 1.1137527625693742
69: left, val: 1.0016412121522615
70: right, val: 0.21646593935269887
71: right, val: 0.24054068344996388
72: right, val: 0.6151748628637513
73: right, val: 0.7024893346082146
74: right, val: 0.8028411573400924
75: right, val: 0.8920474218464947
76: right, val: 1.1639010709
78: left, val: 0.8902621000000001
79: left, val: 0.7002620798140766
80: down, val: 0.2192741963315199
81: right, val: 0.32870744597428797
82: right, val: 0.3789731659189126
83: right, val: 0.6505474469125732
84: right, val: 0.7623397698231036
85: right, val: 0.8764987503901126
86: right, val: 0.9738902906521079
87: up, val: 1.1639010709
88: left, val: 0.7964521358680298
89: left, val: 0.716806905655873
90: right, val: 0.2754417498594327
91: right, val: 0.30977948261120997
92: right, val: 0.34427447789728083
93: right, val: 0.3825409778530508
94: right, val: 0.7051333975802574
95: up, val: 0.7888477450536063
96: up, val: 0.8764796799758491
97: up, val: 0.9732513187494106
98: left, val: 0.7207379138995372
99: left, val: 0.6484057571681975

