
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,
3,3,8,8,9,8,9,9,9,8,11,11,9,1,11,3,
1,1,8,8,9,8,8,8,8,7,6,6,4,0,7,6,
1,1,0,0,0,1,7,7,7,7,5,4,4,0,7,6,
1,1,0,0,0,0,7,7,6,6,5,4,4,0,6,6,
1,1,0,0,0,0,4,7,5,5,4,4,4,0,6,6,
1,1,0,0,0,0,3,7,4,4,4,4,4,0,6,6,
1,1,0,0,0,0,3,7,4,4,3,2,2,0,5,8,
1,1,0,0,0,1,3,7,4,4,2,1,1,0,2,8,
1,1,0,0,0,1,3,7,4,4,1,0,1,0,2,8,
1,1,0,0,0,1,3,7,4,4,0,0,0,0,1,8,
1,1,0,0,0,1,3,7,4,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,4,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,4,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,4,4,0,0,0,0,2,8,
1,1,0,0,0,0,3,8,4,4,0,0,0,0,0,7,
1,1,0,0,0,0,3,8,4,4,0,0,0,0,0,7,
1,1,0,0,0,0,3,8,4,4,0,0,0,0,0,8,
1,1,0,0,0,0,3,8,3,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,7,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,9,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,9,
1,1,0,0,0,1,3,8,3,4,0,0,0,0,0,9,
1,1,0,0,0,0,3,8,3,4,0,0,0,0,0,10,
1,1,0,0,0,0,3,8,3,4,0,0,0,0,0,9,
1,1,0,0,0,0,3,8,3,4,0,0,1,0,0,9,
1,1,0,0,0,1,3,9,3,4,0,0,1,0,0,9,
1,1,0,0,0,1,3,9,3,4,0,0,1,0,0,10,
1,1,0,0,0,1,3,9,3,4,0,0,1,0,0,9,
1,1,0,0,0,1,3,9,3,4,0,1,1,0,0,8,
1,1,0,0,0,1,3,9,3,4,0,0,0,0,0,8,
1,1,0,0,0,1,3,9,3,4,0,0,0,0,0,9,
1,1,0,0,0,1,3,9,3,4,0,0,0,0,0,9,
1,1,0,0,0,1,3,9,3,4,0,0,0,0,0,9,
1,1,0,0,0,2,3,9,3,4,0,0,0,0,0,10,
1,1,0,0,0,8,3,9,3,4,0,0,0,0,0,10,
1,1,0,0,0,11,3,9,3,4,0,0,0,0,0,9,
