
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.8814281042883855E-9,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.7237644291490189E-9,2.3462128747828725E-9,0.0,0.0,0.0,0.0,0.0,
0.0,2.1885651439785852E-8,2.3462128747828725E-9,0.0,0.0,0.0,0.0,0.0,
0.0,1.616398306099556E-8,2.3462128747828725E-9,0.0,0.0,0.0,0.0,0.0,
0.0,1.616398306099556E-8,2.3462128747828725E-9,0.0,0.0,0.0,0.0,0.0,
0.0,1.616398306099556E-8,2.3462128747828725E-9,0.0,0.0,0.0,0.0,0.0,
0.0,5.9257936584763E-8,2.1115915873045852E-9,0.0,0.0,0.0,0.0,0.0,
0.0,5.253704200980791E-8,2.1115915873045852E-9,0.0,0.0,0.0,0.0,0.0,
0.0,2.3178195136915558E-7,1.080717279490939E-7,0.0,0.0,0.0,0.0,0.0,
0.0,3.1477505175275983E-7,1.080717279490939E-7,0.0,0.0,0.0,0.0,0.0,
0.0,3.1477505175275983E-7,1.080717279490939E-7,0.0,0.0,0.0,0.0,0.0,
0.0,8.329301896021512E-7,1.080717279490939E-7,0.0,0.0,0.0,0.0,0.0,
0.0,8.315069667994227E-7,1.080717279490939E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.1628189302868705E-6,4.1638480110232166E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.6967319188887332E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.6967319188887332E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.6967319188887332E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.5210212824816812E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.5210212824816812E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.3134978312121465E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.3134978312121465E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,9.948146865557933E-7,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.790605126856706E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.790605126856706E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
0.0,1.4590304445495235E-6,9.658675975676982E-7,0.0,0.0,0.0,0.0,0.0,
