
0.14518839674251358,0.1076872962780939,0.052459790303925904,0.12412945672061051,0.14298421253169333,0.11817220546465868,0.24263624754685909,0.06674239441164505,
0.1261302523960989,0.12671738614883246,0.12293853067359413,0.12585915649186427,0.12240296359895601,0.12234527332760275,0.12738611443061465,0.12622032293241284,
0.042662075569674676,0.10356187402272721,0.06423420018632872,0.7410033133273619,0.00900899716122457,0.0148336418085709,0.01188420073951253,0.01281169718460164,
0.022921657214402452,0.06554697847667142,0.20466996055860473,0.6825519994378856,0.005960957125249466,0.006477762502089645,0.006898640467385191,0.004972044217710529,
0.022921657214402452,0.06554697847667142,0.20466996055860473,0.6825519994378856,0.005960957125249466,0.006477762502089645,0.006898640467385191,0.004972044217710529,
3.948052596663139E-4,0.6494278491338666,0.346505866280023,0.002619894265455439,2.733696799577318E-4,3.252744423867415E-4,2.3177514571495349E-4,2.2116579292879627E-4,
4.00016975845459E-5,0.9053658924272905,0.021656360753805497,0.07273887567159681,4.618216548081426E-5,4.095214267522264E-5,7.206374483323586E-5,3.9671396733860337E-5,
4.812875097252784E-4,0.876558746188883,0.005026227575630327,0.11623514085584949,4.83689683272995E-4,5.39149117150669E-4,2.90904878246791E-4,3.848541912409084E-4,
2.2931764461401553E-7,0.7209058704355695,4.8219302176639715E-5,0.2790450618618644,1.4249001558434442E-7,1.7191150879430398E-7,1.819215533249584E-7,1.2275966653089775E-7,
6.816536894658376E-8,0.5734930623156517,0.3104530652310579,0.11605373400276998,2.7544834804656603E-8,1.812415792888584E-8,1.575742778957121E-8,8.858729678433544E-9,
6.816536894658376E-8,0.5734930623156517,0.3104530652310579,0.11605373400276998,2.7544834804656603E-8,1.812415792888584E-8,1.575742778957121E-8,8.858729678433544E-9,
5.010730488650238E-9,0.8494285875546163,0.04226101451423862,0.10831038779723115,1.4959322562805842E-9,1.9410141387037037E-9,9.326840311611725E-10,7.535551159057826E-10,
7.873379603564558E-9,0.7594511996435307,0.01242738012627103,0.2281213772241277,1.1618016009202446E-8,5.67074129990246E-9,5.83716467628761E-9,1.2006770525996855E-8,
5.31257491078625E-8,0.721968644280994,0.04152228980585074,0.23650876111577485,4.5233903681701E-8,6.090796348379221E-8,5.505631816535212E-8,9.047344515020424E-8,
9.628547760517228E-9,0.8903857930685982,0.10900209348872965,6.120822539817856E-4,5.916982114927234E-9,4.702473404250291E-9,2.9344783161133078E-9,8.006207437480009E-9,
1.6697306069917307E-10,0.6728209821348475,0.3254597988153984,0.0017192186017949058,9.360997976486467E-11,8.465008143588165E-11,7.81279457236282E-11,2.4597462167885976E-11,
3.305356272826888E-8,0.7370272893834238,0.1997147774387396,0.0632576497510576,7.362324037150851E-8,8.081191277493392E-8,3.797215260709573E-8,5.796591076527233E-8,
1.5176526585983672E-9,0.9695969127725527,0.02150226913197567,0.00890081473209648,3.383213311843198E-10,3.156875648628534E-10,8.826720491599028E-10,3.090398611630164E-10,
7.457140741114919E-10,0.9055030122153679,0.027637360424368696,0.06685962524863065,1.2512880211041225E-10,3.467553814637828E-10,5.341522644806158E-10,3.598824797569332E-10,
3.011082241238198E-11,0.6425022323218077,0.35625191902144376,0.00124584856984694,1.1090446812869522E-11,2.0605569254238105E-11,1.9651692487256374E-11,5.4435724450070564E-12,
5.261942704982406E-12,0.6584877662082685,0.018727779267386925,0.32278445449623716,5.692906919933655E-12,5.332716729557348E-12,6.024691895180211E-12,5.795581246447744E-12,
8.060848995104754E-11,0.6640081581413336,0.07812530385329101,0.25786653769485934,6.618898355749348E-11,3.51667375303061E-11,6.259762008572907E-11,6.595149030757703E-11,
