
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,4.2847533931457945E-9,2.6390561722158492E-9,0.0,0.0,0.0,0.0,
0.0,0.0,7.466455309776069E-9,6.377594794487456E-9,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,8.317404600123143E-9,4.523699336324513E-9,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,1.1068288475811377E-8,5.197045135367841E-9,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,1.033484256608959E-8,5.190405258423465E-9,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,1.033484256608959E-8,5.190405258423465E-9,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,3.526321427927306E-8,1.1784811216367096E-8,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,4.246948870534658E-8,1.3492187085762325E-8,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,1.1232890564519553E-7,1.8981850010445555E-7,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,2.5897144569701483E-7,4.2156656870862366E-7,0.0,0.0,0.0,1.1911688783224817E-11,
0.0,0.0,3.185444697399233E-5,1.60205710110717E-6,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,1.7816298052854968E-4,1.0238178303465206E-5,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,3.9996731122092033E-4,2.543743580207024E-5,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,6.313373546786983E-4,2.371934164253037E-4,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,6.313373546786983E-4,2.797453054454779E-4,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,0.0010087701383686932,5.109363337202327E-4,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,9.368422430824262E-4,6.164772398671379E-4,0.0,0.0,0.0,7.469512947397625E-8,
0.0,0.0,9.368422430824262E-4,6.164772398671379E-4,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.001220159835193817,0.0012473561711501605,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.001665285659731675,0.003667093642662747,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.002225984542093298,0.0055686744784620565,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.0021220054587855522,0.0055686744784620565,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.0035841863751871817,0.005364873677858779,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.0035841863751871817,0.005364873677858779,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
0.0,0.0,0.0035284819552423652,0.005482934114118645,0.0,0.0,2.7783100386729177E-4,7.469512947397625E-8,
