o1
0: right, val: 0.15762257887784284
1: down, val: 0.1751545016412703
2: down, val: 0.40241432983693676
3: down, val: 0.4346167117101056
4: right, val: 0.49405224916721074
5: down, val: 0.554631617088803
6: down, val: 0.49082020826307526
7: down, val: 0.582307466627903
8: down, val: 0.5221421974202639
9: down, val: 0.3263989318334247
10: up, val: 0.0
11: right, val: 0.39753981159993335
12: down, val: 0.44878777859838814
13: down, val: 0.4982325645150185
14: down, val: 0.5379022925975044
15: down, val: 0.7552788075493557
16: right, val: 0.5803299365232872
17: down, val: 0.6470327776498822
18: down, val: 0.5822226066270382
19: down, val: 0.5728048073040806
20: right, val: 0.33123596479557843
21: right, val: 0.3680496198479663
22: right, val: 0.4991288415153876
23: right, val: 0.5546676939512505
24: right, val: 0.7558208261831646
25: right, val: 0.8518627394555799
26: down, val: 0.946632867805977
27: down, val: 0.7189551066016875
28: down, val: 0.7144328977487997
29: down, val: 0.6364881697618857
30: right, val: 0.3217159026154152
31: right, val: 0.3577949228017058
32: right, val: 0.5511855182969466
33: down, val: 0.6258465267945349
34: down, val: 0.6965201760392068
35: down, val: 0.7789079678115395
36: down, val: 1.0980149157168573
37: left, val: 0.9396449135330383
38: down, val: 1.000958548066294
39: down, val: 0.7768009719033199
40: down, val: 0.3076319809304668
41: right, val: 0.4474362852852692
42: right, val: 0.6229197212338758
43: right, val: 0.6969810823388255
44: right, val: 0.7744239366849337
45: right, val: 1.0889435828635503
46: down, val: 1.2269673527620322
47: down, val: 1.1639010709
48: down, val: 1.1135052260370528
49: down, val: 0.8714829588852131
50: right, val: 0.4627231407244551
51: right, val: 0.5149096563803871
52: right, val: 0.6652903293869993
53: down, val: 0.7459046546133947
54: down, val: 0.8007482311199867
55: right, val: 1.1959357754455386
56: right, val: 1.3633838806860998
58: left, val: 1.23751096381
59: left, val: 1.1134908716245875
60: down, val: 0.367825036165803
61: right, val: 0.6601398171962344
62: right, val: 0.7337169201916551
63: right, val: 0.8414997250216083
64: right, val: 0.938792609787386
65: right, val: 1.0433087314094494
66: up, val: 1.2239715296577285
67: up, val: 1.3633838806860998
68: left, val: 1.2185509591337709
69: left, val: 0.9334966942254709
70: right, val: 0.4259034050013504
71: right, val: 0.4733408783314454
72: up, val: 0.6398422439755729
73: right, val: 0.5872261780007197
74: up, val: 0.6915051197906645
75: up, val: 0.9242187839815801
76: up, val: 1.0357703882646436
77: up, val: 1.0304963212717633
78: up, val: 0.9886701064967021
79: up, val: 0.8400975291663194
80: right, val: 0.4325859860628997
81: right, val: 0.5029405931933829
82: up, val: 0.5673832977139426
83: up, val: 0.3598218891815853
84: right, val: 0.73420943751185
85: up, val: 0.8226565987213955
86: up, val: 0.9219011583533596
87: up, val: 0.7742113356001259
88: up, val: 0.6411853877442135
89: up, val: 0.7442315771378414
90: up, val: 0.32832030804567447
91: up, val: 0.37341244168114884
92: right, val: 0.32874728784176216
93: right, val: 0.36539910790129854
94: up, val: 0.5586496975102926
95: up, val: 0.5027680494100788
96: up, val: 0.7097464850321913
97: up, val: 0.6967858499455237
98: up, val: 0.5759751260996558
99: up, val: 0.5181318540578581

