Option removed: o11, at trial: 19
Option removed: o10, at trial: 21
Option removed: o6, at trial: 63
Option removed: o5, at trial: 63
Option removed: o8, at trial: 63
Option removed: o1, at trial: 69
Option removed: o9, at trial: 105
Option removed: o16, at trial: 132
Option removed: o14, at trial: 132
Option removed: o7, at trial: 132
Option removed: o13, at trial: 152
Option removed: o12, at trial: 167
Option removed: o4, at trial: 338
Option removed: o2, at trial: 338
Option removed: o15, at trial: 576
Option removed: o3, at trial: 758
