o1
0: right, val: 0.24347341449326482
1: right, val: 0.27056174420557855
2: right, val: 0.6463878911932021
3: right, val: 0.7334240258655897
4: right, val: 0.8263240349241582
5: right, val: 0.9302910822309054
6: right, val: 1.0560258272718468
7: right, val: 1.2710186353825812
8: right, val: 1.4170454926174898
10: right, val: 0.058747322929045956
11: right, val: 0.07240504159949197
12: up, val: 0.26759782530231757
13: up, val: 0.6080855871754886
14: right, val: 0.37461110171973844
15: up, val: 0.8144394114930373
16: right, val: 1.0179190700126908
17: up, val: 1.140855496287942
18: up, val: 1.1731482306737815
19: up, val: 1.4653409433557407
20: right, val: 0.19629014072410814
21: right, val: 0.2181052147174606
22: right, val: 0.24381810822463307
23: up, val: 0.5171302110029701
24: down, val: 0.40520879915316077
25: down, val: 0.4090195147629281
26: right, val: 0.901073817872069
27: right, val: 1.0011980262523417
28: right, val: 1.1438171447902963
29: up, val: 1.2746461722819244
30: right, val: 0.15570384086530945
31: up, val: 0.19596264908434743
32: up, val: 0.2194361364819608
33: right, val: 0.40300996061533034
34: right, val: 0.45040948749713544
35: right, val: 0.5007216738667746
36: right, val: 0.8179769854866787
37: right, val: 0.9091117060772825
38: up, val: 1.020786647248331
39: up, val: 1.1430473616203385
40: up, val: 0.12480019559454007
41: up, val: 0.1637242117585832
42: down, val: 0.10233139671524716
43: right, val: 0.3103770573010874
44: up, val: 0.40228785761252034
45: down, val: 0.16114571660107477
46: down, val: 0.17907758169877713
47: right, val: 0.6584153394760595
48: right, val: 0.8496934647017605
49: up, val: 0.9697446284848044
50: right, val: 0.0853640078837386
51: right, val: 0.1156571216172294
52: right, val: 0.12940034029877434
53: right, val: 0.29735708598443145
54: right, val: 0.3422954451404646
55: right, val: 0.3862532849494538
56: right, val: 0.42945992468484806
57: right, val: 0.4775135339495604
58: right, val: 0.7784919828809069
59: up, val: 0.8687955464368068
60: right, val: 0.02680524790887776
61: up, val: 0.09163756676271909
62: right, val: 0.11649330734997451
63: right, val: 0.13041462010031335
64: up, val: 0.29297685683916774
65: right, val: 0.306878234226673
66: up, val: 0.3558173422681758
67: right, val: 0.5606306989006326
68: up, val: 0.6995770002496544
69: up, val: 0.760697494846803
70: down, val: 0.07277645388635197
71: up, val: 0.07868641614235794
72: right, val: 0.11522839911622346
73: right, val: 0.13593620939934362
74: right, val: 0.15104286487994614
75: down, val: 0.2537204161465861
76: down, val: 0.18270900839788484
77: right, val: 0.3946630626076919
78: up, val: 0.4390734959454091
79: up, val: 0.4477753839527336
80: right, val: 0.08086855930442828
81: right, val: 0.1069556054914915
82: right, val: 0.11894826539972023
83: right, val: 0.14860381273551662
84: right, val: 0.16514466662804608
85: right, val: 0.28277643168219446
86: right, val: 0.31419616918786825
87: right, val: 0.3546463994158538
88: up, val: 0.394354812972983
89: up, val: 0.3672069998540306
90: right, val: 0.08189451715505831
91: right, val: 0.0916407478599785
92: right, val: 0.13611535155091062
93: right, val: 0.1513463324201545
94: right, val: 0.17299840834090505
95: up, val: 0.2504737662368495
96: right, val: 0.28134488463318674
97: right, val: 0.31932004765091415
98: up, val: 0.3549078390786043
99: up, val: 0.32913595297288833

