
0.1561357053060094, 0.10940034233151676, 0.10741505961944467, 0.11172472180068146, 0.0, 0.0, 0.15930268060837455, 0.11172472180068146, 0.09955923668467499, 0.1447375318486168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.038149815623434676, 0.04552812625099275, 0.03718127596166407, 0.03585455802673044, 0.0, 0.0, 0.2654492151992538, 0.08983823969139047, 0.13840194352973362, 0.3495968257168001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.06413311157564902, 0.08311857584495197, 0.061809237365708446, 0.06736201598753937, 0.0, 0.0, 0.211665699727575, 0.0906509041043434, 0.11503498272881328, 0.3062254726654194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0863814850781091, 0.05332173470481196, 0.09357815408754218, 0.05220444818117503, 0.0, 0.0, 0.22622912901864778, 0.06712730655561436, 0.1100035548529332, 0.3111541875211664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.11443625729064254, 0.07649449711697337, 0.1207237119650265, 0.07030293333145637, 0.0, 0.0, 0.18170543980409415, 0.06729935893461604, 0.08322743543903012, 0.28581036611816096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
