
0.11348403004087776,0.16308085727986596,0.14328915917379428,0.5132900271576175,0.024188561768727423,0.020036816573995104,0.02263054800512754,
1.7093129127188698E-6,0.9065371856209313,3.7111233567884507E-7,8.485022371605664E-5,2.722127614573902E-10,1.1437642070984557E-10,0.09337588334351458,
4.3677972209488996E-8,0.9154736082993514,2.591804254885066E-7,1.6425962911344446E-4,7.901775920375759E-10,1.5309895705277736E-10,0.08436182826986206,
6.011668998981274E-9,0.8174094891133242,1.1565392547300485E-9,6.314209674812149E-5,9.897526713708462E-12,3.3494099854162596E-13,0.18252736161148725,
5.819156563335879E-7,0.49391000162835136,1.0583741718097901E-11,0.5059739874322599,6.393043584618392E-16,4.780191348438288E-16,1.1542901314766042E-4,
2.8108649598545533E-12,0.6357004285463859,3.4029685336770134E-17,0.3641228024612197,7.219425669905228E-29,5.235261871886662E-29,1.767689895854826E-4,
1.1067922942893608E-24,0.018966194467549154,6.112523449722656E-50,0.9810328602242666,1.5628922317178907E-113,3.2990024044394738E-183,9.45308176902176E-7,
5.548066435924435E-14,0.001063428925914704,1.5275685845628718E-15,0.998936534858221,2.0927189127224492E-21,1.3979645760217232E-23,3.6215807392374645E-8,
5.005866626086954E-17,0.006357167501130603,1.8289257505039998E-18,0.9936427366234386,1.520970919886063E-26,1.358614742503249E-28,9.587542378036063E-8,
3.3132774627848435E-42,4.5380344854830697E-4,7.60347696568878E-42,0.9995461965514627,1.4315169009548357E-39,7.760152516788494E-48,6.969289026730678E-21,
1.1491257804370304E-41,4.3846040077823205E-7,2.7144217241051816E-38,0.9999995615395785,1.4469976985397278E-31,1.1978160503384543E-39,1.6676542580878096E-22,
1.9140520644415597E-52,9.137622690571505E-4,2.3678299932130617E-46,0.9990862377309485,6.865549896985571E-41,9.901841594581459E-51,6.640269234125485E-23,
2.81934719320849E-27,1.27825904347556E-7,3.699616781643007E-19,0.9999998721740948,1.2652345944851363E-24,3.938569463293837E-57,2.2478058216547773E-16,
3.497367973878953E-23,1.4989442940604598E-5,3.720633072856794E-20,0.9999850105570462,4.818884793052342E-38,1.1444080071299576E-52,3.932892852933291E-15,
2.306214946810577E-38,2.742787925469366E-5,2.2965363100357594E-34,0.9999725721207438,5.896657219462003E-39,1.2784381954354594E-33,1.4743096124524603E-24,
1.2613422322341775E-36,2.4661161722994197E-7,3.945946061937024E-29,0.999999753388382,4.2239125829256816E-52,1.3195483585672125E-86,1.2895369169826229E-22,
4.174248140178779E-33,4.183210051085875E-11,2.0998466188536143E-23,0.999999999958149,7.0029533953674E-25,4.1949482566352124E-45,3.0516634761143474E-21,
1.409970245402366E-24,9.357072428246754E-7,1.698267143296282E-24,0.9999990642927629,3.324039290582212E-50,4.2949391169852266E-88,8.498220682544068E-18,
2.6318528906562837E-25,4.1907988255962174E-10,6.957514752318555E-18,0.9999999995809219,1.7288714439491194E-19,4.1067794808841625E-22,3.6944776405710944E-16,
2.724167953848663E-30,3.901019549681348E-11,6.008341511815521E-22,0.9999999999609912,6.089428409651307E-23,1.0680806439195275E-40,8.703915194421661E-18,
1.1905632557251364E-59,2.686145998286833E-9,6.915336390104227E-27,0.9999999973138642,7.273409165808066E-29,1.3774998405514117E-109,4.628909417235946E-22,
3.819118186039002E-31,7.777247511328974E-13,1.5891220502835941E-24,0.9999999999992184,5.986532024730177E-26,2.0689079227957523E-51,4.0884014006852E-24,
4.0959147262999124E-36,8.242270752364906E-10,2.135729223873133E-23,0.9999999991757704,3.948018876583603E-28,5.8786416111268855E-50,8.913982853219425E-22,
5.1451180959858955E-33,5.95742021183565E-13,8.206704593543779E-26,0.9999999999994031,1.9905053305566346E-28,2.5923813596770533E-42,6.273840162763717E-25,
5.9841824746580914E-33,7.758599558940493E-11,7.12848326396944E-24,0.9999999999224087,5.412598009966197E-28,1.9070871544314262E-49,2.5217177975154325E-23,
1.7896529130196147E-26,4.254496509235184E-9,1.2658112808015986E-17,0.9999999957454975,4.849057437450037E-19,2.1184072528565114E-26,1.1128563251514256E-16,
5.434248085839579E-22,5.299967364794019E-10,6.793800790397833E-17,0.999999999469992,9.453080438697238E-19,9.673209708106932E-21,1.427923672607552E-14,
2.4319005265536654E-19,1.2344320619107526E-7,3.1800482362481432E-15,0.9999998765567645,3.490484826546564E-16,2.5063791537170722E-18,2.8966665464954153E-14,
2.314028870941705E-30,3.135747225700619E-6,9.212532649999262E-19,0.9999968642527501,1.0205272569250371E-20,1.5388480392408723E-49,2.6133236917287375E-14,
1.249275033602071E-34,1.5985062543129624E-6,5.909721715907772E-21,0.9999984014937398,9.61321365133675E-24,2.9161801449530697E-50,2.111203331095383E-15,
1.5304448232483148E-45,4.902196595635163E-9,3.002999670764747E-24,0.9999999950978236,1.2704657319325633E-25,8.080626614469249E-116,1.7711862761362498E-23,
1.652415578619431E-200,3.2605647739638997E-9,9.79096605729243E-30,0.9999999967394331,3.8856406351244216E-31,0.0,6.307231277239056E-29,
6.625122862506913E-40,1.0177950955937796E-5,9.55787331671308E-23,0.9999898220490422,9.327393183418328E-25,8.059593053717657E-60,8.185909453856287E-19,
2.275779790686561E-35,5.7113943386722914E-5,1.4431824302740753E-20,0.9999428860566281,5.906476084402807E-23,2.9713304708449243E-43,8.808896971117172E-17,
8.370454719462877E-184,0.04592273447067413,9.38063116702561E-21,0.9540772655293224,9.579262803821602E-24,0.0,1.4611621495942073E-17,
1.4486585726165901E-31,0.999986386903619,5.633061276965401E-12,1.361295306806586E-5,2.301831277021328E-18,2.9544152048392114E-26,1.3768006717106618E-10,
3.341476688040583E-40,0.003588984066888944,3.970251682153908E-16,0.9964110159331155,1.5804655646550785E-24,1.3472823230769771E-36,1.4924438692456628E-16,
9.140720141223474E-59,5.2174450119966384E-5,5.625592585855474E-11,0.999947825490395,9.934522140890667E-17,9.740801718429074E-66,3.217303001608906E-12,
2.770390287117532E-23,0.025334989272423163,5.192407926942281E-12,0.9746650106510804,2.3586578395423424E-17,1.3126527001242967E-19,7.130692313161707E-11,
2.1958139127397514E-49,7.165859611116498E-8,1.5095036358642743E-15,0.9999999283413982,2.2547940623241954E-21,8.446327949479627E-56,1.8760706078050853E-15,
1.2320688909153896E-36,0.977076810849126,2.0833555341702305E-12,0.022923189117508767,5.208936651458926E-20,2.8121387157996503E-22,3.1276166370613515E-11,
7.177223908130448E-38,2.6910241128177946E-6,6.352061827017193E-18,0.9999973089758895,2.2457370861865348E-25,9.785333385267406E-36,2.076927750991018E-18,
7.488419339937519E-43,1.3764237577494418E-5,2.4799274293841E-22,0.9999862357624052,8.149389638793592E-33,1.0091846596366597E-46,4.5810552742094746E-30,
5.141219700301311E-54,3.5374581647920174E-11,3.13710504930426E-29,0.9999999999646434,9.38289476972893E-40,1.1396176554408274E-58,5.482754868479325E-37,
4.2111180011317E-61,2.498075923413426E-10,6.980813878744575E-36,0.9999999997502016,2.016300937619436E-48,8.707104538938646E-48,1.5370927640896006E-42,
8.060842551216832E-46,5.634147416728692E-13,9.838668976322703E-23,0.9999999999994316,9.822664857270561E-31,1.2055021396640916E-49,2.294541658804739E-27,
1.2347566019781967E-50,1.1896860496176604E-9,9.360789238230386E-25,0.9999999988102957,4.749703799956605E-33,1.0266686054522982E-44,6.593813963508936E-26,
3.026049283079022E-21,1.2798813684330157E-6,1.1412302718776544E-12,0.9999987201174695,1.675401866158964E-18,3.6021513374391717E-28,2.170741686797287E-14,
1.1723566768759728E-27,8.971573698700798E-8,1.377217300705567E-18,0.9999999102842634,1.562892565221949E-26,2.235574468582039E-35,5.33271519828003E-23,
8.74886040928115E-38,1.6211877460126077E-10,1.5233124500360576E-23,0.9999999998378826,6.63086583695334E-33,6.200134550935346E-36,4.011626961031136E-29,
1.630002866309399E-38,5.619091780493351E-7,3.27442531432545E-19,0.9999994380908264,9.992208227752185E-28,6.513233381665389E-39,1.455407831658064E-24,
8.945784078209994E-35,2.0196580997654557E-6,2.679150078915738E-19,0.9999979803419097,4.129978558586818E-28,5.590253273623546E-26,9.620820639222563E-23,
5.774649110512321E-63,1.5443920978634211E-6,3.505592430678246E-29,0.9999984556079073,4.788080789634984E-42,8.702618687508777E-67,2.8796262301577916E-36,
3.1834821195956844E-35,2.0010869079794536E-5,1.0184594984563834E-19,0.9999799891309242,1.0978450036388649E-28,8.644441444333368E-25,2.3064609275612734E-21,
1.1465819686373197E-33,2.9673696564263113E-9,3.36196241796582E-19,0.9999999970326314,1.1047266174409022E-27,9.881219757302111E-27,4.92400949387294E-25,
4.882325315292031E-52,7.495087341683636E-6,3.597625834600355E-24,0.9999925049126622,6.2810351443912655E-34,8.611533943330564E-48,2.1514818463644236E-28,
2.5956792273302507E-47,6.670410601714405E-11,1.519517002283789E-26,0.9999999999332942,3.2605575593122857E-37,4.098243627326975E-40,6.833493984347906E-33,
6.488113274012497E-44,1.630372564176403E-9,3.008560478021126E-23,0.9999999983696171,1.0821397331748267E-32,5.6653154301882405E-31,2.7539534909181423E-28,
1.0953033181025578E-104,7.256714445360535E-10,1.6422035837868607E-42,0.9999999992743369,9.598913962996799E-61,9.027328819673397E-226,1.378239536877393E-56,
5.969452908045062E-59,1.6889285440535219E-9,8.127011790157967E-36,0.9999999983110683,2.320976794189635E-50,8.484809830545828E-35,4.020779520959471E-47,
2.103848664707036E-191,2.2651456174869055E-11,1.880941310403864E-39,0.9999999999773763,1.2721043669824926E-55,0.0,2.4513285271251788E-53,
2.3275155482485615E-64,1.4545717207543739E-8,1.578225849855666E-24,0.9999999854542808,1.0943187164673886E-31,1.5547087030728727E-125,4.509960834853211E-34,
2.0326850166000756E-75,1.9577680104871087E-7,1.3293126203244479E-34,0.9999998042232129,5.029827219098766E-46,5.653868456399116E-64,1.511282077576136E-39,
5.3679842701423804E-49,4.200860157627756E-7,9.992298130345033E-27,0.9999995799139784,1.874620450264354E-36,3.075244456993457E-41,1.4662845786148577E-32,
3.5442082946870345E-65,1.3969195060618565E-4,2.840650342524011E-26,0.9998603080494233,3.07093828529528E-38,7.065096086878603E-79,1.8024963360044628E-35,
4.382157946844161E-69,1.7848537683654456E-5,7.477570210252692E-24,0.9999821514622742,3.555393693521236E-35,2.7026543763925E-67,7.139494742757106E-26,
4.763913650536562E-59,1.95800651688084E-7,2.5606367729567894E-32,0.9999998041993386,1.573705997821725E-42,1.6931576086998006E-32,4.606378797099365E-42,
1.1090996597601197E-70,0.00412067723674903,2.2556174780213383E-25,0.9958793227632913,1.0787490917331792E-39,7.820274442960656E-75,9.875728209387146E-31,
1.51807430585804E-55,7.267210870579829E-13,1.6923233498303672E-34,0.999999999999261,9.627957337435963E-44,7.992956678847432E-52,6.825736574142107E-44,
1.5312116631974694E-84,9.363654072015918E-9,1.0728727212988993E-27,0.9999999906363541,7.906813428419552E-34,5.773181059242864E-118,4.688298608905809E-30,
1.2753710528434547E-88,3.123238293260346E-13,8.133605921842834E-49,0.9999999999997158,1.146601364382998E-61,2.34447454377385E-57,5.968332336368651E-57,
2.981578062561646E-91,6.218123222099461E-14,7.082878801290653E-38,0.9999999999999432,5.957431405654626E-48,4.827836557560516E-131,7.114658625984055E-48,
1.774159325594069E-86,2.8196489876175407E-14,1.149671575062921E-44,0.9999999999999432,1.439416704569428E-57,1.0360827696792819E-88,3.8204893099501104E-58,
1.673176413718739E-98,4.572842475913535E-15,2.148956716248154E-59,1.0,2.8027229959605703E-78,4.91595166455017E-65,1.499359677076259E-77,
1.571576266011313E-68,1.5384705191804308E-13,2.3259394961542674E-36,0.9999999999998295,1.747686432303604E-49,8.822200821187584E-50,1.1330548105347497E-48,
3.0446599416012787E-80,1.7902008100344072E-14,1.1106011362018926E-31,1.0,2.0159410399933112E-38,1.7316826507358085E-96,2.441679313062195E-36,
5.9171636477648E-65,1.8166287881149317E-6,1.5783396120112397E-38,0.9999981833712485,3.7625432665429653E-53,2.1120581564447822E-46,1.1718457109563191E-51,
3.994969337694921E-64,1.0476062947488001E-8,7.0556342442312865E-37,0.9999999895239284,1.1012391657101654E-49,3.764429229855357E-41,3.977872376670647E-51,
1.4197142531682464E-106,3.4292622429538334E-14,3.2118223932421297E-47,1.0,3.820702947954824E-62,1.1572530528690966E-140,5.673319815051884E-63,
8.780925609785598E-40,4.0629111725776495E-17,7.294582965845085E-21,1.0000000000000142,5.731053836822686E-19,6.305466984544677E-64,1.78073649259438E-21,
4.48461780927434E-30,1.9417520946069128E-16,5.160651584707482E-20,1.0,2.6047486778154117E-18,2.4800831720907427E-34,1.8846677249880335E-20,
9.318575347418166E-30,1.102615879165443E-16,2.743330283896102E-20,1.0,1.2335289984702844E-18,3.78296855782583E-31,3.3842099542175787E-21,
1.7041674403569547E-101,7.468021569621743E-15,5.236020932850397E-38,1.0,2.5486190239710337E-47,2.4799163519054973E-156,1.1104986236754937E-45,
1.0545401844269386E-68,1.5642074746846508E-23,4.775901998277587E-33,1.0000000000000284,1.3166323934354734E-38,3.322701425153796E-58,4.317316135905197E-40,
9.260193909832887E-66,1.9640941375190756E-22,9.729859524391417E-33,1.0,1.2283430147113668E-36,5.713051837768304E-116,3.4264183552203026E-39,
5.175392449905432E-117,3.537912867822607E-20,2.087019210866584E-46,1.0,2.481057231448796E-58,5.3813302508455275E-126,7.050559861951665E-59,
7.433823273573378E-70,6.170417790173248E-20,2.7068167298844827E-40,1.0,1.478588848387186E-50,7.117623878884752E-55,3.105892226627329E-50,
7.004723622672984E-175,1.7835073071473493E-14,2.7619853127008E-34,1.0,6.374768084499614E-44,3.1702415970235904E-263,6.371044259625601E-44,
1.7567831290273063E-178,1.1264779517805542E-14,3.9138258329654316E-25,1.0000000000000284,1.0876963380969442E-30,0.0,5.663948154336594E-31,
1.2556565269724961E-54,6.531781136941289E-12,9.236390342663545E-24,0.999999999993463,1.8416770480577286E-29,4.200189112397152E-59,3.230555985339074E-26,
2.011379646272836E-55,2.9320367789686096E-17,2.18118707290569E-24,1.0,1.3972235347727594E-29,9.535697825645929E-65,4.581203786070701E-31,
1.9239390246968084E-77,3.495686917157913E-21,1.4746926537342016E-37,1.0,3.2336321700251393E-44,3.8717837960017618E-90,7.066261139073785E-44,
1.02946289132106E-183,2.3488544442049348E-20,4.371861673727077E-31,1.0,7.220057100873595E-35,6.983906829800809E-275,4.7403344471888295E-37,
1.667715388346081E-44,1.9143585727802353E-16,6.801244689326305E-27,1.0,5.405353838748774E-32,1.88263618374967E-37,2.9522580605030045E-34,
8.419524532256844E-49,3.1906454250944314E-11,1.0821450572601051E-23,0.9999999999681108,8.532366719313408E-30,4.346536597639798E-43,8.489013037620049E-32,
7.727677204234522E-45,2.755841672814963E-12,3.0549814073359047E-22,0.9999999999972431,2.1769551524904418E-27,3.169755772771343E-47,1.1085664965473886E-29,
4.486989171108107E-54,2.8679517374406815E-10,1.121439567870173E-18,0.999999999713225,1.2530115127511922E-22,1.0129572232736539E-63,1.977327987340919E-24,
4.7215227075245375E-52,9.23943536768968E-13,2.4268946852217236E-21,0.9999999999990905,2.911927943307887E-26,1.5384163806106657E-42,3.939942240270029E-27,
8.395791142892447E-168,3.745044090787845E-13,1.7701012546206217E-21,0.9999999999996021,4.7925222525062433E-26,8.506813937582085E-216,6.224226098389555E-28,
9.680813434244414E-42,1.7642804958869207E-10,5.371933543298067E-20,0.999999999823558,1.7913798632296715E-19,1.7810771868626835E-37,2.362603982543456E-25,
2.2760909359418222E-38,6.886889062271346E-15,2.0048151645571975E-23,1.0,9.673845342522284E-24,2.5645201846813307E-39,2.8148759091720706E-29,
6.135201457976727E-42,6.634552069027131E-17,2.443861867738346E-25,1.0,1.006402689633001E-25,4.823347658031589E-33,1.1978977048052848E-31,
4.84961055541217E-95,1.4414694629028404E-16,3.1208701657492424E-26,0.9999999999999716,8.772997119973581E-27,1.8545892166098614E-83,5.699496631721223E-33,
