o1
0: down, val: 0.8522937995920302
1: down, val: 0.7861758629514686
2: down, val: 0.8061466304632917
3: left, val: 0.70859610935573
4: left, val: 0.6372766570259906
5: left, val: 0.47283017324592597
6: left, val: 0.40319363126977376
7: left, val: 0.2187244394347289
8: left, val: 0.046033730158868774
9: down, val: 0.30132370522879814
10: down, val: 0.9484153323196125
11: down, val: 0.8754144262013028
12: down, val: 0.8969557102524471
13: down, val: 0.3941551515273817
14: down, val: 0.3672831223215677
15: down, val: 0.6096092809109946
16: left, val: 0.2784752209835928
17: down, val: 0.47439264239814416
18: down, val: 0.15369836964389808
19: down, val: 0.33673799229112095
20: down, val: 1.1436829589221076
21: down, val: 0.9726826979013209
22: down, val: 0.9968480958653007
23: down, val: 0.9015177109533409
24: down, val: 0.8079397942842457
25: down, val: 0.7123201329700892
26: down, val: 0.59645169126745
27: left, val: 0.5318933403695506
28: left, val: 0.47582506737096264
29: left, val: 0.3748533645021675
30: down, val: 1.271807850253782
31: down, val: 1.3037598674289999
32: left, val: 1.113759852590899
33: left, val: 1.0023229596338754
34: left, val: 0.8983262149251205
35: left, val: 0.808396050684547
36: left, val: 0.7273381156084803
37: left, val: 0.6119243893212534
38: left, val: 0.23553849027455032
39: up, val: 0.3369612475321844
40: right, val: 1.4653409433557407
42: left, val: 1.1639010709
43: left, val: 0.9647796451774415
44: up, val: 0.7946720379379828
45: left, val: 0.7142097143985091
46: left, val: 0.6071783599396251
47: left, val: 0.535402429081272
48: left, val: 0.2569736173097831
49: left, val: 0.23091903634440833
50: up, val: 1.2457744918912672
51: up, val: 0.65341
52: up, val: 0.9679637029144414
53: left, val: 0.8020022373075223
54: left, val: 0.7215998950061493
55: left, val: 0.6441665453769179
56: left, val: 0.578495018010588
57: left, val: 0.4780814247027023
58: up, val: 0.1688044731707534
59: up, val: 0.20771574801554185
60: up, val: 1.1211625982736821
61: left, val: 0.9285583011287094
62: up, val: 0.8661540350349329
63: up, val: 0.7124745284883311
64: up, val: 0.6044894738375187
65: up, val: 0.5795910880527029
66: up, val: 0.4992271048154944
67: left, val: 0.4477252543200861
68: left, val: 0.4029237464772539
69: left, val: 0.3359743952533952
70: up, val: 0.6981021450264592
71: left, val: 0.6282872822176158
72: up, val: 0.6788434769757289
73: up, val: 0.6303071802851714
74: left, val: 0.5488674528418701
75: left, val: 0.48068145402281676
76: up, val: 0.4474109745849923
77: left, val: 0.40197201517815295
78: up, val: 0.361223334342561
79: left, val: 0.32501161706305703
80: up, val: 0.6245226834447137
81: up, val: 0.5637892192234492
82: up, val: 0.6013997137596507
83: left, val: 0.4400884719614084
84: up, val: 0.4882817640899634
85: up, val: 0.42443960021296445
86: up, val: 0.35838467074911157
87: left, val: 0.3017722708237454
88: left, val: 0.1874915700918428
89: up, val: 0.2774358561990713
90: up, val: 0.5461655304641352
91: up, val: 0.5029471720361247
92: up, val: 0.44970242660879006
93: up, val: 0.3935358332404067
94: up, val: 0.4003673054264288
95: up, val: 0.3287295802066472
96: up, val: 0.19234127588677066
97: up, val: 0.18147216986148473
98: up, val: 0.16867536338916528
99: up, val: 0.15159428584488202

